Star,Title_cn,Title_en
4星,遗产酒店,Heritance Tea Factory
1星,特列文酒店,The Trevene Hotel
4星,坎达拉马遗产酒店,Heritance Kandalama Dambulla
4星,大理古城,
4星,石林风景区,
5星,洱海,
3星,圣皮埃尔岛,St Pierre Island
4星,库瑞尔岛,Curieuse Island
3星,库金岛,Cousin Island
4星,拉齐奥海滩,Lazio beach
4星,五月谷,
4星,塞舌尔国际机场,Seychelles International Airport
4星,法国水师兵营旧址,
5星,仙女山国家森林公园,
4星,南山一棵树观景台,
4星,洪崖洞,Hong Ya Cave
5星,武隆天生三桥,Three Natural Bridges Wulong County
4星,磁器口古镇,
4星,奥斯陆歌剧院,Oslo Opera House
4星,Korketrekkeren雪道,Korketrekkeren
4星,Aker brygge,Aker brygge
4星,Oslo Central Station,Oslo Central Station
4星,Valladolid,Valladolid
3星,Bawa House,Bawa House
4星,Mackwoods茶厂,Macwood Tea Factory
4星,狮子岩,Sigiriya Lion Rock
3星,丹布勒石窟寺,Dambulla Rajamaha Viharaya
4星,佛牙寺,Temple of the Sacred Tooth Relic
4星,康提湖,Kandy Lake
3星,雅诗阁住宅酒店,Ascott Kuala Lumpur
4星,马一刀烤肉美食城,
4星,无锡灵山精舍,Lingshan Vihara
4星,吉隆坡希尔顿酒店,Hilton Kuala Lumpur
4星,吉隆坡城中城伊斯塔纳酒店,Hotel Istana Kuala Lumpur City Centre
3星,京华酒店,Hotel Royal Kuala Lumpur
4星,吉隆坡宾乐雅服务公寓,PARKROYAL Serviced Suites Kuala Lumpur
3星,G塔酒店,GTower Hotel
4星,太平洋丽晶套房酒店,Pacific Regency Hotel Suites
4星,吉隆坡萨默塞特安邦酒店,Somerset Ampang Kuala Lumpur
4星,吉隆坡辉盛国际公寓,Fraser Place Kuala Lumpur
3星,PNB佩达纳公园套房酒店,PNB Perdana Hotel & Suites On The Park
4星,吉隆坡皇家朱兰酒店,Royale Chulan Kuala Lumpur
4星,吉隆坡宴宾雅酒店,Impiana KLCC Hotel
4星,吉隆坡万丽酒店,Renaissance Kuala Lumpur Hotel
3星,唐人街吉隆坡瑞士酒店,Swiss Inn Chinatown Kuala Lumpur
4星,吉隆坡瑞士花园住宅,Swiss-Garden Residences Kuala Lumpur
4星,华美达广场杜阿仙特拉吉隆坡酒店,Dua Sentral Kuala Lumpur
4星,吉隆坡盛贸饭店,Traders Hotel Kuala Lumpur
3星,清迈达拉德威度假酒店,The Dhara Dhevi Chiang Mai
4星,速卡吴哥度假酒店,Sokha Angkor Resort
4星,图尔内索尔精品酒店,Tournesol Boutique Hotel
4星,皇家宝石高尔夫度假村,The Royal Gems Golf Resort
4星,曼谷杜斯特塔尼酒店,Dusit Thani Bangkok
3星,萨白度假酒店,Sabai Resort
4星,长白山万达套房假日酒店,Holiday Inn Changbaishan Suites
4星,长白山万达假日度假酒店,Holiday Inn Resort Changbaishan
4星,渔夫之路海滩别墅（渔人路海滩度假村）,Fisherman Way Beach Villa
4星,四海旅馆,
3星,皇家BJ酒店,Royal B.J Hotel
4星,布兰科宿舍房间& 餐厅,Blanco Dorm Room & Restaurant
4星,维安酒店,Vian Hotel
4星,阿沃拉酒店,Avora Hotel
4星,吴哥奥勒尔酒店,Oral D'angkor Guest House
4星,植物园宾馆,Arboretum Guest House
4星,吴哥城堡住宿酒店,Chateau d'Angkor La Residence
4星,母亲之家旅馆,Motherhome Inn
4星,高棉烹调B&B民宿,Khmer Cuisine Bed & Breakfast
4星,吴哥回忆精品酒店,Memoire d' Angkor Boutique Hotel
4星,阿赖耶乌布度假酒店,Alaya Resort Ubud
5星,卡优拉玛别墅酒店,Villa Kayu Lama
3星,蓝比尼豪华Spa别墅,Lumbini Luxury Villas and Spa
4星,梅拉基酒店,Meraki Hotel
4星,胜利2号酒店,Victory Hotel 2
4星,阿拉冈西贡酒店及Spa中心,Alagon Saigon Hotel & Spa
4星,塔湾之家民居酒店,Baantawan Guesthouse Pai
3星,塔拉广场酒店,Tara Place
5星,喜来登苏坤大酒店 - 豪华精选酒店,"Sheraton Grande Sukhumvit, A Luxury Collection Hotel"
3星,萨瓦斯德考山饭店,Sawasdee Khaosan Inn Hotel
4星,水门伯克利酒店,The Berkeley Hotel Pratunam
4星,吴哥窟,Angkor Wat
4星,皇家珠宝中心,Royal Gems International
4星,Four Seasons,Four Seasons
4星,Ploen Restaurant,Ploen Restaurant
4星,芽笼,Geylang
4星,圣淘沙岛,Sentosa Island
4星,新加坡滨海湾花园,Gardens by the Bay
4星,克拉码头,Clarke Quay
4星,乌节路,Orchard Road
3星,松发肉骨茶(克拉码头),Song Fa Bak Kut Teh (Clarke Quay)
4星,铂尔曼酒店&度假村,Pullman Kuching
4星,美里艾威利大酒店,ParkCity Everly Hotel Miri
4星,怡保迎碧安娜酒店,Impiana Hotel Ipoh
3星,曼谷大使酒店,Ambassador Hotel Bangkok
3星,假日公园酒店,Holiday Park
3星,萨瓦斯德邦琅普酒店,Sawasdee Banglumpoo Inn
4星,猫眼岭海鲜美食中心,TopSpot Food Court
4星,沙捞越州立法议会大厦,New Sarawak State Legislative Assembly Bldg
4星,寿山亭大伯公庙,Tua Pek Kong Temple
4星,古晋国际机场,Kuching Airport
4星,美里市大伯公庙,Tua Pek Kong Temple
4星,美里机场,Miri airport
4星,富山点心茶楼,Restoran Foh San Sdn. Bhd
4星,市政大楼,Ipoh City Hall Building
4星,怡保火车站,ipoh railway station
4星,警察博物馆,
4星,古晋博物馆,
4星,大伯公庙,
4星,Pullman Kuching,Pullman Kuching
4星,凯利古堡,Kellie's Castle
3星,曼谷千禧希尔顿酒店,Millennium Hilton Bangkok
3星,北京首都机场希尔顿酒店,Hilton Beijing Capital Airport
4星,咱家小院,
4星,灵山大佛,
4星,梵宫,
4星,熙盛源(清扬店),
3星,灵山胜境-五印坛城,
3星,曼飞龙塔,
3星,百子戏弥勒,
3星,灵山大佛,
3星,灵山梵宫餐厅,
3星,灵山吉祥颂,
4星,Nathong Restaurant,Nathong Restaurant
3星,暹逻梦幻剧场,Siam Niramit
4星,Laem Charoen Seafood Restaurant,Laem Charoen Seafood Restaurant
4星,王池,
4星,长白山大峡谷,
4星,披迈石宫,Prasat Hin Phimai
4星,三保公寺,Wat Phanan Choeng
4星,罗卡雅苏塔寺,Wat Lokaya Sutha
4星,大城府遗址,Grand Palace of Ayutthaya
4星,大皇宫,Grand Palace
4星,Shake Shack,Shake Shack
5星,拉斯维加斯大道,The Strip
5星,Fiesta Mexicana Mexican Restaurant,Fiesta Mexicana Mexican Restaurant
5星,大峡谷国家公园,Grand Canyon National Park
5星,Panda Express,Panda Express
4星,九曲花街,Lombard Street
5星,华盛顿大学,University of Washington
5星,格里菲斯天文台,Griffith Observatory
5星,好莱坞湖公园,Lake Hollywood Park
4星,丝芙兰(hollywood boulevard),
4星,百乐宫音乐喷泉表演,Bellagio's Fountain Show
4星,威尼斯人大运河购物中心,
4星,,Shake Shack
5星,Las Vegas Premium Outlets(North),Las Vegas Premium Outlets(North)
5星,鲍威尔湖,Lake Powell
5星,马蹄湾,Horseshoe Bend
5星,羚羊峡谷,Antelope Canyon
5星,沙漠瞭望塔,Desert View Watchtower
4星,塞利格曼,Seligman
4星,Mr D’z Route 66 Diner,Mr D’z Route 66 Diner
5星,救赎山,Salvation Mountain
4星,Desert Hills Outlet,Desert Hills Outlet
3星,圣莫妮卡海滩,Santa Monica Beach
5星,Abbot Kinney,Abbot Kinney
5星,The Habit Burger Grill,The Habit Burger Grill
5星,圣巴巴拉县法院,Santa Barbara County Office
5星,丹麦村,Solvang
5星,莫罗湾,Morro Bay
5星,赫斯特城堡,Hearst Castle
5星,一号公路,California Route 1
5星,Capitola Beach,Capitola Beach
5星,卡梅尔小镇,Carmeltown
5星,蒙特雷老渔人码头,Old Fisherman's Wharf
4星,吉尔罗伊奥特莱斯,Gilroy Premium Outlets
5星,斯坦福大学,Stanford University
5星,中国城,Chinatown San Francisco
5星,城市之光书店,City Lights Booksellers & Publishers
5星,Pier 39,Pier 39
5星,旧金山渔人码头,Fishermans Wharf
5星,金门大桥,Golden Gate Bridge
5星,美国艺术宫,Palace of Fine Arts
5星,Seattle Antiques Market,Seattle Antiques Market
5星,派克市场,Pike Place Market
4星,Elliott's Oyster House,Elliott's Oyster House
4星,Totokaelo,Totokaelo
5星,西雅图中央图书馆,Seattle Central Library
5星,University Village,Seattle – University Village
5星,Suzzallo图书馆,Suzzallo Library
5星,Burke Museum of Natural History and Culture,Burke Museum of Natural History and Culture
5星,University Book Store,University Book Store
4星,沸点臭臭锅,
5星,Nordstrom,Nordstrom
4星,甲米兰塔岛沙洲度假酒店,Lanta Sand Resort & Spa
4星,甲米奥南艾杰克酒店 ,iCheck inn Ao Nang Krabi
4星,The Hilltop,The Hilltop
4星,洛克岛,KohRokIsland
4星,穆兰达国家公园,Mu Ko Lanta National Park
4星,甲米周末夜市,Krabi Weekend Market/Walking Street
4星,奥南海滩,Ao Nang Beach
4星,拉碧斯达函馆湾,La Vista Hakodate Bay
4星,札幌克拉克酒店,Sapporo Clark Hotel
4星,Hotel Kikuya,Hotel Kikuya
4星,旭川藤田观光华盛顿酒店,Fujita Kanko Washington Hotel Asahikawa
4星,代官山,Daikanyama
4星,下北泽,Shimokitazawa
4星,秋叶原,Akihabara
4星,江之岛,Enoshima Island
4星,明月寺（紫阳花寺）,Meigetsu In
4星,长谷寺,Hase-dera Temple
4星,极乐寺,Gokuraku-ji Temple
4星,北海道大学札幌校区,Hokkaido University Sapporo Campus
4星,白色恋人巧克力工厂,Shiroikoibitopaku
4星,札幌钟楼,Sapporo Clock Tower
4星,札幌电视塔,Sapporo TV Tower
4星,小樽运河仓库群,Former Otaru Warehouse
4星,小樽运河,Otaru Canal
4星,おたる政寿司 本店,Otarumasazushi
4星,小樽八音盒博物馆,Otaru Orgel Museum
4星,大正哨子馆,Otaru Taishou Glass Palace
4星,函馆哈里斯特东正教会,Hakodate Orthodox Church
4星,函馆圣约翰教会,Hakodate St. John's Church
4星,函馆早市,HakodateMorningMarket
4星,函馆山,Mount Hakodate
4星,ラッキーピエロ 港北大前店,LUCKY PIERROT
4星,金森红砖仓库,
4星,函馆八幡坂,Hachiman-zakaSlope
4星,富田农场,Farm Tomita
4星,四季彩之丘,Shikisai no Oka
4星,七星之树,Seven Stars Tree
4星,拼布之路,Patchwork no Michi
4星,成吉思汗 大黑屋,Jingisukandaikokuya
4星,彩香之里,Sasaki Sato
3星,太阳城王子大饭店,Sunshine City Prince Hotel
4星,小田原希尔顿Spa度假酒店,Hilton Odawara Resort & Spa
4星,小田原希尔顿Spa度假酒店,Hilton Odawara Resort & Spa
4星,清水寺,Kiyomizu-dera Temple
4星,伏见稻荷大社,
4星,一兰拉面(道顿堀本店),Ichiran
4星,PABLO芝士挞(心斎橋店),yakitatechi-zutarutosemmontempaburo
4星,心斋桥,Shinsaibashi
4星,静安雕塑公园,
4星,哥打京那巴鲁香格里拉丹绒亚路酒店,Shangri-La's Tanjung Aru Resort & Spa Kota Kinabalu
4星,加耶中心酒店,Gaya Centre Hotel
4星,海地生活青年旅舍,SKY&SEA LODGE
4星,大理粉四酒店,
4星,虫二客栈,
4星,澜庭别院客栈,
4星,大理双廊63号别院,
4星,雅典女人街,
3星,宪法广场,Syntagma Square
4星,Atlantis Books,Atlantis Books
4星,Jimmy's,Jimmy's
3星,早起的鸟住宿加早餐,Early Bird Bed & Breakfast
4星,罗望乡村酒店,Tamarind Village
4星,清迈达拉德威度假酒店,The Dhara Dhevi Chiang Mai
4星,两只猫咖啡,
4星,千里走单骑,
4星,拉市海湿地公园,
3星,双廊,
4星,Hot Chilli,Hot Chilli
5星,双龙寺,Wat Phra That Doi Suthep
4星,蒲屏宫,Bhubing Palace
4星,厦门大学芙蓉餐厅,Hibiscus Restaurant
5星,乌糖沙茶面,
4星,厦大时光,
5星,南普陀寺,
4星,芙蓉隧道,
5星,厦门大学,
4星,塔尔寺,
4星,尕海湖,
5星,广州新世界大酒店,New World Hotel
4星,云舍村,
4星,梵净山风景区,Mount Fanjing
4星,伊莎贝尔皇家酒店,Isabelle Royale Paranaque
4星,海上皇后号潜水度假村,Sea Queen Dive Resort
3星,万事达西门二馆,Wonstar Hotel Ximen II
3星,基隆阿乐哈大饭店,
3星,李老师的家民宿,
3星,千台大饭店,
4星,海的垦丁旅店,
3星,固兴大饭店,Goshen Hotel
4星,圣茂民宿,
4星,爱妮岛,El Nido
4星,Pangulasian Island,Pangulasian Island
5星,马卡布亚岛,Malcapuya Island
4星,日上免税行(浦东机场店),SUNRISE DUTY FREE
4星,鼎泰丰(信义路店),Din Tai Fung
4星,基隆庙口夜市,Keelung Miaokou Night Shop
4星,九份老街,
4星,五味综合鱼丸汤,
4星,平溪山泉豆花,
4星,自强夜市(2015年11月结束营业),
4星,后壁湖海鲜市场,
4星,瑞丰夜市,
4星,万二小吃,
4星,魏姐包心粉圆,
4星,林聪明沙锅鱼头,
4星,逢甲夜市,
4星,士林夜市,
4星,阿给老店,
4星,水龙王鱿鱼羹,
4星,西门町,
4星,野柳地质公园,Yehliu Geopark
4星,金瓜石黄金博物园区,The Gold Museum
4星,猴硐,Houtong Village
4星,十分车站,
4星,菁桐站,Kim at the railway station
4星,七星潭,
4星,后壁湖,Hou-BiLakeFishing
4星,巴士海峡,
4星,鹅銮鼻公园,Ngoluanpi Park
4星,驳二艺术特区,The Pier-2 Art Center
4星,阿里山森林游乐区,AlishanNationScenicArea
4星,溪头自然教育园区,
4星,溪头妖怪村,Xitou Monster Village
3星,摸乳巷,
4星,西斗天后宫,
4星,日月潭国家风景区,Sun Moon Lake
4星,淡水渔人码头,Tamshui Fisherman's Wharf
4星,淡水老街,Tam Shui
4星,中正纪念堂,Chiang Kai-Shek Memorial Hall
4星,杜鹃湖,
4星,三潭峡,
4星,乌苏浪子湖,
4星,阿尔山国家森林公园-驼峰岭天池,
4星,戈瑞帕里,Ghorepani
4星,甘杜克,Ghandruk
3星,西提拉克西米招待所,Siddhi Laxmi Guest House
3星,Park Anadu,Park Anadu
4星,安娜普纳保护区线路,Annapurna Sanctuary，Annapurna Base Camp，ABC
4星,Deurali,Deurali
4星,安娜普娜1峰,Annapurna I
4星,鱼尾峰,Machhapuchhre，Fishtail
4星,费瓦湖,Phewa Lake
4星,巴依拉布纳神庙,BHAIRABNATH
4星,色情大象庙,
4星,库里须那神庙,Chyasilin Mandapa
4星,巴德岗杜巴广场,Bhaktapur Durbar Square
4星,昌德宫,Changdeokgung Palace
4星,永和豆浆(石牌路二段店),
5星,麗枫酒店(重庆观音桥步行街店),LAVANDE HOTELS
4星,重庆国泰艺术中心,
4星,顺风123餐厅,
4星,北城天街购物广场,
4星,洪崖洞,Hong Ya Cave
4星,磁器口古镇,
4星,李串串老店(解放碑店),
4星,朝天门,
4星,胖妹面馆,
2星,解放碑,
4星,大龙火锅(电台巷店),
3星,渝中区,
3星,长江索道,Yangtze River Cableway
4星,巴塞罗纳斯基普铂尔曼酒店,Pullman Barcelona Skipper
4星,东京ANA洲际酒店,ANA InterContinental Tokyo
4星,大和寿司,Daiwasushi
3星,法国春天百货,
4星,东京国立博物馆,Tokyo National Museum
4星,上野公园,Ueno Park
4星,涩谷,Shibuya
4星,表参道,Omotesando
4星,浅草寺,Senso-ji Temple
4星,银座,Ginza
4星,筑地市场,The Tsukiji Market
5星,巴厘岛努纱杜阿威斯汀假日酒店,The Westin Resort Nusa Dua Bali
3星,云顶游乐场,
5星,高棉厨房餐厅,Khmer Kitchen Restaurant
4星,罗兰加洛斯球场,Stade Roland Garros
3星,塞纳河游船,Bateaux Parisiens
3星,巴黎夏尔戴高乐机场,Charles De Gaulle International Airport
4星,诺坎普球场,
4星,高迪博物馆,
4星,古埃尔公园,
4星,奎尔宫,GuellPalace
4星,巴特罗之家,
4星,米拉之家,
4星,圣家堂大教堂,Church of the Sacred Family
3星,法兰克福机场,Frankfurt Airport
4星,帕拿拉玛别墅,Villa Panorama
4星,马尔丹宫度假村,Mardan Palace
3星,旅行者洞穴酒店,Traveller's Cave Hotel
4星,泊肯酒店,Burckin Hotel
4星,棉花堡,Pamukkale
4星,圣索菲亚教堂,HagiaSophiaMuseum
4星,以弗所古城,Ephesus
4星,塞尔丘克小镇,
4星,赫拉波利斯和帕穆克卡莱,Hierapolis & Pamukkale
4星,INGI Company,INGI Company
4星,格雷梅镇,Goreme Town
4星,埃及市场(香料市场),Egypt Market|Spice Bazaar
4星,蓝色清真寺(Sultanahmet Camii),
4星,京城韩爷,
4星,九份老街施家民宿,Shi-Jia B&B
4星,山君不离,Sangumburi
4星,济州味香,
4星,柱状节理带,Jusangjeollidae
4星,济州泰迪熊博物馆,Teddy Bear Museum
4星,中文旅游区,Chinese Tourist Are Travel
4星,Mangosix Coffee&Dessert,Mangosix Coffee&Dessert
4星,宝健路(莲洞商业街),
4星,新罗免税店济州店,
4星,利奥酒店,Hotel Leo
4星,西归浦,
4星,卓家汕头鱼面,
5星,加勒城堡,Trinidad'soldtown
4星,努沃勒埃利耶,Nuwara Eliya
2星,皇后酒店,Queen's Hotel
4星,布利斯堡酒店,Fort Bliss
4星,加勒堡旅馆,Galle Fort Hostel
2星,托尼之家 - 岩石顶层公寓,Penthouse on the Rocks - Tony's Place
4星,芬恩克里夫酒店,Ferncliff
4星,希尔俱乐部酒店,The Hill Club
4星,橘子集团酒店,The Grand Hotel
4星,艾特肯斯彭斯酒店,Earl's Regency Hotel
4星,棕榈别墅旅馆,Palms Villa
4星,瑞穗牧场,Ruisui Ranch
4星,吉安庆修院,
4星,将军府,
4星,炸弹葱油饼,
4星,五霸焦糖包心粉圆,
4星,池上便當,
4星,白沙湾海滩,
4星,吴师傅卤味,
4星,一品卤味,
4星,海之冰(大碗冰创始店),
4星,安平树屋,Anping Tree House
4星,修安扁担豆花,
3星,金得春卷,
4星,永乐烧肉饭,
4星,再发号肉粽,
4星,山根寿司,
4星,富盛号碗粿,
4星,江水号,
4星,双全红茶,
4星,蜷尾家甘味处安平树屋店,
4星,好样本事,VVG Something
4星,忠孝东路,
4星,麻膳堂(光复店),MAZENDO
4星,三多屋,
4星,陈三鼎黑糖青蛙鲜奶创始店,Chensanding
4星,林记烧麻糬,
4星,苦茶之家,
4星,Ice Monster(忠孝店),
4星,阿妹茶楼,
4星,阿兰草仔粿,
4星,护理长的店,
4星,阿柑姨芋圆,
4星,中亚国际大酒店,JOYA International Hotel
4星,三亚文华东方酒店,"Mandarin Oriental, Sanya"
3星,三亚湾皇冠假日度假酒店,Crowne Plaza Resort Sanya Bay
4星,Arpico,Arpico
3星,Mackwoods茶厂,Macwood Tea Factory
2星,康提,Kandy
4星,哈尼人家清福缘(文明路店),
3星,宫满西廷(大东海店),
4星,一馨甜品(外贸路店),
4星,小正抱罗粉(原正宗抱罗粉),
4星,第一市场,
4星,亚龙湾热带天堂森林公园,
4星,海棠湾,
4星,三亚湾,
4星,蜈支洲岛,
4星,政府招待所,
3星,喇荣宾馆,
4星,阙纪粑店,
4星,王浩儿纪六嬢(致江路总店),
4星,鼓楼街三鲜冰粉,
4星,九妹凤爪,
4星,叶婆婆钵钵鸡,
4星,李二哥跷脚牛肉,
4星,鸿顺吉稀溜耙鸡爪(银杏店),
4星,董记川道拐耗儿鱼(少陵路店),
4星,自贡好吃客(四川大学科技园孵化楼南),
4星,宫廷糕点铺(大慈寺店),
4星,闻酥园(大慈寺店),
4星,红星兔丁(武侯祠店),
4星,严太婆锅魁(文殊院店),
4星,王记特色锅魁,
4星,张老五凉粉店(东城根街店),
4星,贺记蛋烘糕(文庙西街店),
4星,小谭豆花(西月城街店),
4星,坛城,
4星,喇荣五明佛学院,Larong Wuming's Buddhist College
4星,Arden Country House,Arden Country House
4星,公寓@三角帆湾,Apartments @ Spinnaker Bay
3星,Kohan Restaurant,Kohan Restaurant
4星,好牧羊人教堂,ChurchoftheCoodShepherd
3星,普卡基湖,Lake Pukaki
3星,三文鱼农场,Paringa Salmon Farm Cafe
4星,Heritage Radio 88.3FM,Heritage Radio 88.3FM
